产品1ID,产品2ID,关联度,产品1,产品2
ID3,ID82,0.0,中心广场,无花果
ID3,ID90,0.0,中心广场,关东煮
ID3,ID85,0.0,中心广场,自助菜
ID3,ID16,0.0,中心广场,饮料
ID3,ID13,0.0,中心广场,荔枝
ID3,ID18,0.0,中心广场,架海灯塔
ID3,ID41,0.0,中心广场,望海楼
ID3,ID81,0.0,中心广场,无花果萨拉米披萨
ID3,ID33,0.0,中心广场,御水古温泉
ID3,ID12,0.0,中心广场,甜点
ID3,ID65,0.0,中心广场,拉面
ID3,ID7,0.0,中心广场,早茶
ID3,ID59,0.0,中心广场,炸鸡
ID3,ID9,0.0,中心广场,小东江
ID3,ID14,0.0,中心广场,红树林栈道
ID3,ID52,0.0,中心广场,榴莲蛋糕
ID3,ID11,0.0,中心广场,面包
ID3,ID68,0.0,中心广场,炒乌冬
ID3,ID42,0.0,中心广场,牛排
ID3,ID56,0.0,中心广场,叉烧饭
ID3,ID76,0.0,中心广场,酱汁
ID3,ID53,0.0,中心广场,奶油
ID3,ID89,0.0,中心广场,凉拌菜
ID3,ID27,0.0,中心广场,大角湾
ID3,ID20,4.8,中心广场,博物馆
ID3,ID63,0.0,中心广场,肉松
ID3,ID4,4.68,中心广场,海鲜
ID3,ID23,6.25,中心广场,游乐场
ID3,ID22,4.99,中心广场,海陵岛
ID3,ID47,0.0,中心广场,高州仙人洞景区
ID3,ID44,0.0,中心广场,湛江大桥
ID3,ID55,0.0,中心广场,寿司
ID3,ID6,0.0,中心广场,文化广场
ID3,ID36,0.0,中心广场,湖光岩
ID3,ID32,0.0,中心广场,三元塔
ID3,ID70,0.0,中心广场,刺身
ID3,ID43,0.0,中心广场,新湖公园
ID3,ID1,5.34,中心广场,海滩
ID3,ID15,0.0,中心广场,东湖
ID3,ID38,0.0,中心广场,野菠萝公园
ID3,ID21,0.0,中心广场,玻璃桥
ID3,ID2,6.17,中心广场,第一滩
ID3,ID5,5.02,中心广场,沙滩
ID3,ID39,0.0,中心广场,温德姆酒店
ID3,ID17,7.83,中心广场,晏镜岭
ID3,ID60,0.0,中心广场,蜂蜜芥末
ID3,ID62,0.0,中心广场,泡芙
ID3,ID35,0.0,中心广场,生蚝
ID3,ID50,0.0,中心广场,小炒
ID3,ID30,0.0,中心广场,十里军港
ID3,ID69,0.0,中心广场,凤梨
ID3,ID88,0.0,中心广场,煲仔饭
ID3,ID73,8.42,中心广场,炒牛河
ID3,ID74,0.0,中心广场,牛肚
ID3,ID57,0.0,中心广场,烧鸭饭
ID3,ID45,6.51,中心广场,水东湾
ID3,ID28,6.1,中心广场,露天矿生态公园
ID3,ID71,0.0,中心广场,火腿
ID3,ID77,0.0,中心广场,和牛盖饭
ID3,ID64,0.0,中心广场,薯条
ID3,ID67,0.0,中心广场,蛋挞
ID3,ID34,0.0,中心广场,雷州古城
ID3,ID83,0.0,中心广场,粗薯
ID3,ID26,0.0,中心广场,海滨公园
ID3,ID51,0.0,中心广场,雅米乐园
ID3,ID75,0.0,中心广场,黄油
ID3,ID29,4.83,中心广场,露天矿
ID3,ID49,0.0,中心广场,甜品
ID3,ID80,0.0,中心广场,UNPOCO柏蔻
ID3,ID72,0.0,中心广场,脆皮热狗卷
ID3,ID66,0.0,中心广场,牛肉
ID3,ID40,0.0,中心广场,东南码头
ID24,ID79,0.0,摩天轮,高钙大骨鸳鸯锅
ID24,ID58,0.0,摩天轮,蔬菜
ID24,ID19,0.0,摩天轮,天马山
ID24,ID48,7.14,摩天轮,赤坎老街
ID24,ID37,0.0,摩天轮,玉湖
ID24,ID78,0.0,摩天轮,日式蟹肉卷
ID24,ID87,0.0,摩天轮,菠萝皮
ID24,ID46,0.0,摩天轮,热狗
ID24,ID10,4.23,摩天轮,红树林
ID24,ID86,0.0,摩天轮,菠萝包
ID24,ID54,0.0,摩天轮,榴莲千层
ID24,ID8,5.44,摩天轮,I
ID24,ID84,0.0,摩天轮,油条碎
ID24,ID61,0.0,摩天轮,米饭
ID24,ID25,0.0,摩天轮,北洛湾
ID24,ID82,0.0,摩天轮,无花果
ID24,ID90,0.0,摩天轮,关东煮
ID24,ID85,0.0,摩天轮,自助菜
ID24,ID16,0.0,摩天轮,饮料
ID24,ID13,6.77,摩天轮,荔枝
ID24,ID18,0.0,摩天轮,架海灯塔
ID24,ID41,0.0,摩天轮,望海楼
ID24,ID81,0.0,摩天轮,无花果萨拉米披萨
ID24,ID33,0.0,摩天轮,御水古温泉
ID24,ID12,0.0,摩天轮,甜点
ID24,ID65,0.0,摩天轮,拉面
ID24,ID7,0.0,摩天轮,早茶
ID24,ID59,0.0,摩天轮,炸鸡
ID24,ID9,7.26,摩天轮,小东江
ID24,ID14,6.33,摩天轮,红树林栈道
ID24,ID52,0.0,摩天轮,榴莲蛋糕
ID24,ID11,0.0,摩天轮,面包
ID24,ID68,0.0,摩天轮,炒乌冬
ID24,ID42,0.0,摩天轮,牛排
ID24,ID56,0.0,摩天轮,叉烧饭
ID24,ID76,0.0,摩天轮,酱汁
ID24,ID53,0.0,摩天轮,奶油
ID24,ID89,0.0,摩天轮,凉拌菜
ID24,ID27,0.0,摩天轮,大角湾
ID24,ID20,5.52,摩天轮,博物馆
ID24,ID63,0.0,摩天轮,肉松
ID24,ID4,1.82,摩天轮,海鲜
ID24,ID23,5.97,摩天轮,游乐场
ID24,ID22,0.0,摩天轮,海陵岛
ID24,ID47,0.0,摩天轮,高州仙人洞景区
ID24,ID44,0.0,摩天轮,湛江大桥
ID24,ID55,0.0,摩天轮,寿司
ID24,ID6,0.0,摩天轮,文化广场
ID24,ID36,0.0,摩天轮,湖光岩
ID24,ID32,0.0,摩天轮,三元塔
ID24,ID70,0.0,摩天轮,刺身
ID24,ID43,0.0,摩天轮,新湖公园
ID24,ID1,2.48,摩天轮,海滩
ID24,ID15,0.0,摩天轮,东湖
ID24,ID38,0.0,摩天轮,野菠萝公园
ID24,ID21,5.23,摩天轮,玻璃桥
ID24,ID2,2.89,摩天轮,第一滩
ID24,ID5,1.74,摩天轮,沙滩
ID24,ID39,5.61,摩天轮,温德姆酒店
ID24,ID17,0.0,摩天轮,晏镜岭
ID24,ID60,0.0,摩天轮,蜂蜜芥末
ID24,ID62,0.0,摩天轮,泡芙
ID24,ID35,3.89,摩天轮,生蚝
ID24,ID50,0.0,摩天轮,小炒
ID24,ID30,0.0,摩天轮,十里军港
ID24,ID69,0.0,摩天轮,凤梨
ID24,ID88,0.0,摩天轮,煲仔饭
ID24,ID73,0.0,摩天轮,炒牛河
ID24,ID74,7.55,摩天轮,牛肚
ID24,ID57,0.0,摩天轮,烧鸭饭
ID24,ID45,5.23,摩天轮,水东湾
ID24,ID28,4.82,摩天轮,露天矿生态公园
ID24,ID71,0.0,摩天轮,火腿
ID24,ID77,0.0,摩天轮,和牛盖饭
ID24,ID64,0.0,摩天轮,薯条
ID24,ID67,0.0,摩天轮,蛋挞
ID24,ID34,0.0,摩天轮,雷州古城
ID24,ID83,0.0,摩天轮,粗薯
ID24,ID26,6.55,摩天轮,海滨公园
ID24,ID51,0.0,摩天轮,雅米乐园
ID24,ID75,0.0,摩天轮,黄油
ID24,ID29,5.55,摩天轮,露天矿
ID24,ID49,0.0,摩天轮,甜品
ID24,ID80,0.0,摩天轮,UNPOCO柏蔻
ID24,ID72,0.0,摩天轮,脆皮热狗卷
ID24,ID66,0.0,摩天轮,牛肉
ID24,ID3,0.0,摩天轮,中心广场
ID24,ID40,0.0,摩天轮,东南码头
ID79,ID58,0.0,高钙大骨鸳鸯锅,蔬菜
ID79,ID19,0.0,高钙大骨鸳鸯锅,天马山
ID79,ID48,0.0,高钙大骨鸳鸯锅,赤坎老街
ID79,ID37,0.0,高钙大骨鸳鸯锅,玉湖
ID79,ID78,0.0,高钙大骨鸳鸯锅,日式蟹肉卷
ID79,ID87,0.0,高钙大骨鸳鸯锅,菠萝皮
ID79,ID46,0.0,高钙大骨鸳鸯锅,热狗
ID79,ID10,0.0,高钙大骨鸳鸯锅,红树林
ID79,ID86,0.0,高钙大骨鸳鸯锅,菠萝包
ID79,ID54,0.0,高钙大骨鸳鸯锅,榴莲千层
ID79,ID8,0.0,高钙大骨鸳鸯锅,I
ID79,ID24,0.0,高钙大骨鸳鸯锅,摩天轮
ID79,ID84,0.0,高钙大骨鸳鸯锅,油条碎
ID79,ID61,0.0,高钙大骨鸳鸯锅,米饭
ID79,ID25,0.0,高钙大骨鸳鸯锅,北洛湾
ID79,ID82,0.0,高钙大骨鸳鸯锅,无花果
ID79,ID90,0.0,高钙大骨鸳鸯锅,关东煮
ID79,ID85,0.0,高钙大骨鸳鸯锅,自助菜
ID79,ID16,0.0,高钙大骨鸳鸯锅,饮料
ID79,ID13,0.0,高钙大骨鸳鸯锅,荔枝
ID79,ID18,0.0,高钙大骨鸳鸯锅,架海灯塔
ID79,ID41,0.0,高钙大骨鸳鸯锅,望海楼
ID79,ID81,0.0,高钙大骨鸳鸯锅,无花果萨拉米披萨
ID79,ID33,0.0,高钙大骨鸳鸯锅,御水古温泉
ID79,ID12,0.0,高钙大骨鸳鸯锅,甜点
ID79,ID65,0.0,高钙大骨鸳鸯锅,拉面
ID79,ID7,0.0,高钙大骨鸳鸯锅,早茶
ID79,ID59,0.0,高钙大骨鸳鸯锅,炸鸡
ID79,ID9,0.0,高钙大骨鸳鸯锅,小东江
ID79,ID14,0.0,高钙大骨鸳鸯锅,红树林栈道
ID79,ID52,0.0,高钙大骨鸳鸯锅,榴莲蛋糕
ID79,ID11,0.0,高钙大骨鸳鸯锅,面包
ID79,ID68,0.0,高钙大骨鸳鸯锅,炒乌冬
ID79,ID42,0.0,高钙大骨鸳鸯锅,牛排
ID79,ID56,0.0,高钙大骨鸳鸯锅,叉烧饭
ID79,ID76,0.0,高钙大骨鸳鸯锅,酱汁
ID79,ID53,0.0,高钙大骨鸳鸯锅,奶油
ID79,ID89,0.0,高钙大骨鸳鸯锅,凉拌菜
ID79,ID27,0.0,高钙大骨鸳鸯锅,大角湾
ID79,ID20,0.0,高钙大骨鸳鸯锅,博物馆
ID79,ID63,0.0,高钙大骨鸳鸯锅,肉松
ID79,ID4,0.0,高钙大骨鸳鸯锅,海鲜
ID79,ID23,0.0,高钙大骨鸳鸯锅,游乐场
ID79,ID22,0.0,高钙大骨鸳鸯锅,海陵岛
ID79,ID47,0.0,高钙大骨鸳鸯锅,高州仙人洞景区
ID79,ID44,0.0,高钙大骨鸳鸯锅,湛江大桥
ID79,ID55,0.0,高钙大骨鸳鸯锅,寿司
ID79,ID6,0.0,高钙大骨鸳鸯锅,文化广场
ID79,ID36,0.0,高钙大骨鸳鸯锅,湖光岩
ID79,ID32,0.0,高钙大骨鸳鸯锅,三元塔
ID79,ID70,0.0,高钙大骨鸳鸯锅,刺身
ID79,ID43,0.0,高钙大骨鸳鸯锅,新湖公园
ID79,ID1,0.0,高钙大骨鸳鸯锅,海滩
ID79,ID15,0.0,高钙大骨鸳鸯锅,东湖
ID79,ID38,0.0,高钙大骨鸳鸯锅,野菠萝公园
ID79,ID21,0.0,高钙大骨鸳鸯锅,玻璃桥
ID79,ID2,0.0,高钙大骨鸳鸯锅,第一滩
ID79,ID5,0.0,高钙大骨鸳鸯锅,沙滩
ID79,ID39,0.0,高钙大骨鸳鸯锅,温德姆酒店
ID79,ID17,0.0,高钙大骨鸳鸯锅,晏镜岭
ID79,ID60,0.0,高钙大骨鸳鸯锅,蜂蜜芥末
ID79,ID62,0.0,高钙大骨鸳鸯锅,泡芙
ID79,ID35,0.0,高钙大骨鸳鸯锅,生蚝
ID79,ID50,0.0,高钙大骨鸳鸯锅,小炒
ID79,ID30,0.0,高钙大骨鸳鸯锅,十里军港
ID79,ID69,0.0,高钙大骨鸳鸯锅,凤梨
ID79,ID88,0.0,高钙大骨鸳鸯锅,煲仔饭
ID79,ID73,0.0,高钙大骨鸳鸯锅,炒牛河
ID79,ID74,0.0,高钙大骨鸳鸯锅,牛肚
ID79,ID57,0.0,高钙大骨鸳鸯锅,烧鸭饭
ID79,ID45,0.0,高钙大骨鸳鸯锅,水东湾
ID79,ID28,0.0,高钙大骨鸳鸯锅,露天矿生态公园
ID79,ID71,0.0,高钙大骨鸳鸯锅,火腿
ID79,ID77,0.0,高钙大骨鸳鸯锅,和牛盖饭
ID79,ID64,0.0,高钙大骨鸳鸯锅,薯条
ID79,ID67,0.0,高钙大骨鸳鸯锅,蛋挞
ID79,ID34,0.0,高钙大骨鸳鸯锅,雷州古城
ID79,ID83,0.0,高钙大骨鸳鸯锅,粗薯
ID79,ID26,0.0,高钙大骨鸳鸯锅,海滨公园
ID79,ID51,0.0,高钙大骨鸳鸯锅,雅米乐园
ID79,ID75,0.0,高钙大骨鸳鸯锅,黄油
ID79,ID29,0.0,高钙大骨鸳鸯锅,露天矿
ID79,ID49,0.0,高钙大骨鸳鸯锅,甜品
ID79,ID80,0.0,高钙大骨鸳鸯锅,UNPOCO柏蔻
ID79,ID72,0.0,高钙大骨鸳鸯锅,脆皮热狗卷
ID79,ID66,0.0,高钙大骨鸳鸯锅,牛肉
ID79,ID3,0.0,高钙大骨鸳鸯锅,中心广场
ID79,ID40,0.0,高钙大骨鸳鸯锅,东南码头
ID19,ID48,0.0,天马山,赤坎老街
ID19,ID37,4.88,天马山,玉湖
ID19,ID78,0.0,天马山,日式蟹肉卷
ID19,ID87,0.0,天马山,菠萝皮
ID19,ID58,5.52,天马山,蔬菜
ID19,ID46,0.0,天马山,热狗
ID19,ID10,0.0,天马山,红树林
ID19,ID86,0.0,天马山,菠萝包
ID19,ID54,0.0,天马山,榴莲千层
ID19,ID8,0.0,天马山,I
ID19,ID24,0.0,天马山,摩天轮
ID19,ID84,0.0,天马山,油条碎
ID19,ID61,0.0,天马山,米饭
ID19,ID25,0.0,天马山,北洛湾
ID19,ID82,0.0,天马山,无花果
ID19,ID90,0.0,天马山,关东煮
ID19,ID85,0.0,天马山,自助菜
ID19,ID16,0.0,天马山,饮料
ID19,ID13,4.57,天马山,荔枝
ID19,ID18,0.0,天马山,架海灯塔
ID19,ID41,0.0,天马山,望海楼
ID19,ID81,0.0,天马山,无花果萨拉米披萨
ID19,ID33,0.0,天马山,御水古温泉
ID19,ID12,0.0,天马山,甜点
ID19,ID65,0.0,天马山,拉面
ID19,ID7,4.94,天马山,早茶
ID19,ID59,0.0,天马山,炸鸡
ID19,ID9,4.48,天马山,小东江
ID19,ID14,0.0,天马山,红树林栈道
ID19,ID52,0.0,天马山,榴莲蛋糕
ID19,ID11,0.0,天马山,面包
ID19,ID68,0.0,天马山,炒乌冬
ID19,ID42,0.0,天马山,牛排
ID19,ID56,0.0,天马山,叉烧饭
ID19,ID76,0.0,天马山,酱汁
ID19,ID53,0.0,天马山,奶油
ID19,ID89,0.0,天马山,凉拌菜
ID19,ID27,0.0,天马山,大角湾
ID19,ID20,0.0,天马山,博物馆
ID19,ID63,0.0,天马山,肉松
ID19,ID4,0.0,天马山,海鲜
ID19,ID23,0.0,天马山,游乐场
ID19,ID22,0.0,天马山,海陵岛
ID19,ID47,0.0,天马山,高州仙人洞景区
ID19,ID44,0.0,天马山,湛江大桥
ID19,ID55,0.0,天马山,寿司
ID19,ID6,0.0,天马山,文化广场
ID19,ID36,0.0,天马山,湖光岩
ID19,ID32,0.0,天马山,三元塔
ID19,ID70,0.0,天马山,刺身
ID19,ID43,0.0,天马山,新湖公园
ID19,ID1,0.0,天马山,海滩
ID19,ID15,0.0,天马山,东湖
ID19,ID38,0.0,天马山,野菠萝公园
ID19,ID21,5.62,天马山,玻璃桥
ID19,ID2,3.28,天马山,第一滩
ID19,ID5,3.12,天马山,沙滩
ID19,ID39,0.0,天马山,温德姆酒店
ID19,ID17,0.0,天马山,晏镜岭
ID19,ID60,0.0,天马山,蜂蜜芥末
ID19,ID62,0.0,天马山,泡芙
ID19,ID35,0.0,天马山,生蚝
ID19,ID50,0.0,天马山,小炒
ID19,ID30,0.0,天马山,十里军港
ID19,ID69,0.0,天马山,凤梨
ID19,ID88,0.0,天马山,煲仔饭
ID19,ID73,0.0,天马山,炒牛河
ID19,ID74,0.0,天马山,牛肚
ID19,ID57,0.0,天马山,烧鸭饭
ID19,ID45,0.0,天马山,水东湾
ID19,ID28,0.0,天马山,露天矿生态公园
ID19,ID71,0.0,天马山,火腿
ID19,ID77,0.0,天马山,和牛盖饭
ID19,ID79,0.0,天马山,高钙大骨鸳鸯锅
ID19,ID64,0.0,天马山,薯条
ID19,ID67,0.0,天马山,蛋挞
ID19,ID34,0.0,天马山,雷州古城
ID19,ID83,0.0,天马山,粗薯
ID19,ID26,0.0,天马山,海滨公园
ID19,ID51,0.0,天马山,雅米乐园
ID19,ID75,0.0,天马山,黄油
ID19,ID29,0.0,天马山,露天矿
ID19,ID49,0.0,天马山,甜品
ID19,ID80,0.0,天马山,UNPOCO柏蔻
ID19,ID72,0.0,天马山,脆皮热狗卷
ID19,ID66,0.0,天马山,牛肉
ID19,ID3,0.0,天马山,中心广场
ID19,ID40,0.0,天马山,东南码头
ID48,ID37,0.0,赤坎老街,玉湖
ID48,ID78,0.0,赤坎老街,日式蟹肉卷
ID48,ID19,0.0,赤坎老街,天马山
ID48,ID87,0.0,赤坎老街,菠萝皮
ID48,ID58,0.0,赤坎老街,蔬菜
ID48,ID46,0.0,赤坎老街,热狗
ID48,ID10,0.0,赤坎老街,红树林
ID48,ID86,0.0,赤坎老街,菠萝包
ID48,ID54,0.0,赤坎老街,榴莲千层
ID48,ID8,0.0,赤坎老街,I
ID48,ID24,7.14,赤坎老街,摩天轮
ID48,ID84,0.0,赤坎老街,油条碎
ID48,ID61,0.0,赤坎老街,米饭
ID48,ID25,0.0,赤坎老街,北洛湾
ID48,ID82,0.0,赤坎老街,无花果
ID48,ID90,0.0,赤坎老街,关东煮
ID48,ID85,0.0,赤坎老街,自助菜
ID48,ID16,4.58,赤坎老街,饮料
ID48,ID13,0.0,赤坎老街,荔枝
ID48,ID18,0.0,赤坎老街,架海灯塔
ID48,ID41,0.0,赤坎老街,望海楼
ID48,ID81,0.0,赤坎老街,无花果萨拉米披萨
ID48,ID33,0.0,赤坎老街,御水古温泉
ID48,ID12,0.0,赤坎老街,甜点
ID48,ID65,0.0,赤坎老街,拉面
ID48,ID7,0.0,赤坎老街,早茶
ID48,ID59,0.0,赤坎老街,炸鸡
ID48,ID9,0.0,赤坎老街,小东江
ID48,ID14,0.0,赤坎老街,红树林栈道
ID48,ID52,0.0,赤坎老街,榴莲蛋糕
ID48,ID11,0.0,赤坎老街,面包
ID48,ID68,0.0,赤坎老街,炒乌冬
ID48,ID42,0.0,赤坎老街,牛排
ID48,ID56,0.0,赤坎老街,叉烧饭
ID48,ID76,0.0,赤坎老街,酱汁
ID48,ID53,0.0,赤坎老街,奶油
ID48,ID89,0.0,赤坎老街,凉拌菜
ID48,ID27,0.0,赤坎老街,大角湾
ID48,ID20,0.0,赤坎老街,博物馆
ID48,ID63,0.0,赤坎老街,肉松
ID48,ID4,5.49,赤坎老街,海鲜
ID48,ID23,0.0,赤坎老街,游乐场
ID48,ID22,0.0,赤坎老街,海陵岛
ID48,ID47,0.0,赤坎老街,高州仙人洞景区
ID48,ID44,0.0,赤坎老街,湛江大桥
ID48,ID55,0.0,赤坎老街,寿司
ID48,ID6,0.0,赤坎老街,文化广场
ID48,ID36,0.0,赤坎老街,湖光岩
ID48,ID32,0.0,赤坎老街,三元塔
ID48,ID70,0.0,赤坎老街,刺身
ID48,ID43,0.0,赤坎老街,新湖公园
ID48,ID1,4.57,赤坎老街,海滩
ID48,ID15,0.0,赤坎老街,东湖
ID48,ID38,0.0,赤坎老街,野菠萝公园
ID48,ID21,0.0,赤坎老街,玻璃桥
ID48,ID2,4.98,赤坎老街,第一滩
ID48,ID5,5.41,赤坎老街,沙滩
ID48,ID39,0.0,赤坎老街,温德姆酒店
ID48,ID17,0.0,赤坎老街,晏镜岭
ID48,ID60,0.0,赤坎老街,蜂蜜芥末
ID48,ID62,0.0,赤坎老街,泡芙
ID48,ID35,6.98,赤坎老街,生蚝
ID48,ID50,0.0,赤坎老街,小炒
ID48,ID30,0.0,赤坎老街,十里军港
ID48,ID69,8.9,赤坎老街,凤梨
ID48,ID88,0.0,赤坎老街,煲仔饭
ID48,ID73,0.0,赤坎老街,炒牛河
ID48,ID74,0.0,赤坎老街,牛肚
ID48,ID57,0.0,赤坎老街,烧鸭饭
ID48,ID45,0.0,赤坎老街,水东湾
ID48,ID28,6.9,赤坎老街,露天矿生态公园
ID48,ID71,0.0,赤坎老街,火腿
ID48,ID77,0.0,赤坎老街,和牛盖饭
ID48,ID79,0.0,赤坎老街,高钙大骨鸳鸯锅
ID48,ID64,0.0,赤坎老街,薯条
ID48,ID67,0.0,赤坎老街,蛋挞
ID48,ID34,0.0,赤坎老街,雷州古城
ID48,ID83,0.0,赤坎老街,粗薯
ID48,ID26,8.05,赤坎老街,海滨公园
ID48,ID51,0.0,赤坎老街,雅米乐园
ID48,ID75,0.0,赤坎老街,黄油
ID48,ID29,5.64,赤坎老街,露天矿
ID48,ID49,6.02,赤坎老街,甜品
ID48,ID80,0.0,赤坎老街,UNPOCO柏蔻
ID48,ID72,0.0,赤坎老街,脆皮热狗卷
ID48,ID66,4.67,赤坎老街,牛肉
ID48,ID3,0.0,赤坎老街,中心广场
ID48,ID40,0.0,赤坎老街,东南码头
ID37,ID48,0.0,玉湖,赤坎老街
ID37,ID78,0.0,玉湖,日式蟹肉卷
ID37,ID19,4.88,玉湖,天马山
ID37,ID87,0.0,玉湖,菠萝皮
ID37,ID58,4.58,玉湖,蔬菜
ID37,ID46,0.0,玉湖,热狗
ID37,ID10,4.67,玉湖,红树林
ID37,ID86,0.0,玉湖,菠萝包
ID37,ID54,0.0,玉湖,榴莲千层
ID37,ID8,0.0,玉湖,I
ID37,ID24,0.0,玉湖,摩天轮
ID37,ID84,0.0,玉湖,油条碎
ID37,ID61,0.0,玉湖,米饭
ID37,ID25,0.0,玉湖,北洛湾
ID37,ID82,0.0,玉湖,无花果
ID37,ID90,0.0,玉湖,关东煮
ID37,ID85,0.0,玉湖,自助菜
ID37,ID16,0.0,玉湖,饮料
ID37,ID13,0.0,玉湖,荔枝
ID37,ID18,0.0,玉湖,架海灯塔
ID37,ID41,0.0,玉湖,望海楼
ID37,ID81,0.0,玉湖,无花果萨拉米披萨
ID37,ID33,0.0,玉湖,御水古温泉
ID37,ID12,0.0,玉湖,甜点
ID37,ID65,0.0,玉湖,拉面
ID37,ID7,4.0,玉湖,早茶
ID37,ID59,0.0,玉湖,炸鸡
ID37,ID9,3.54,玉湖,小东江
ID37,ID14,5.77,玉湖,红树林栈道
ID37,ID52,0.0,玉湖,榴莲蛋糕
ID37,ID11,0.0,玉湖,面包
ID37,ID68,0.0,玉湖,炒乌冬
ID37,ID42,0.0,玉湖,牛排
ID37,ID56,0.0,玉湖,叉烧饭
ID37,ID76,0.0,玉湖,酱汁
ID37,ID53,0.0,玉湖,奶油
ID37,ID89,0.0,玉湖,凉拌菜
ID37,ID27,4.88,玉湖,大角湾
ID37,ID20,2.97,玉湖,博物馆
ID37,ID63,0.0,玉湖,肉松
ID37,ID4,0.0,玉湖,海鲜
ID37,ID23,0.0,玉湖,游乐场
ID37,ID22,3.15,玉湖,海陵岛
ID37,ID47,0.0,玉湖,高州仙人洞景区
ID37,ID44,0.0,玉湖,湛江大桥
ID37,ID55,0.0,玉湖,寿司
ID37,ID6,0.0,玉湖,文化广场
ID37,ID36,0.0,玉湖,湖光岩
ID37,ID32,0.0,玉湖,三元塔
ID37,ID70,0.0,玉湖,刺身
ID37,ID43,0.0,玉湖,新湖公园
ID37,ID1,1.92,玉湖,海滩
ID37,ID15,5.77,玉湖,东湖
ID37,ID38,0.0,玉湖,野菠萝公园
ID37,ID21,0.0,玉湖,玻璃桥
ID37,ID2,3.33,玉湖,第一滩
ID37,ID5,2.18,玉湖,沙滩
ID37,ID39,0.0,玉湖,温德姆酒店
ID37,ID17,0.0,玉湖,晏镜岭
ID37,ID60,0.0,玉湖,蜂蜜芥末
ID37,ID62,0.0,玉湖,泡芙
ID37,ID35,0.0,玉湖,生蚝
ID37,ID50,0.0,玉湖,小炒
ID37,ID30,0.0,玉湖,十里军港
ID37,ID69,0.0,玉湖,凤梨
ID37,ID88,0.0,玉湖,煲仔饭
ID37,ID73,0.0,玉湖,炒牛河
ID37,ID74,0.0,玉湖,牛肚
ID37,ID57,0.0,玉湖,烧鸭饭
ID37,ID45,0.0,玉湖,水东湾
ID37,ID28,0.0,玉湖,露天矿生态公园
ID37,ID71,0.0,玉湖,火腿
ID37,ID77,0.0,玉湖,和牛盖饭
ID37,ID79,0.0,玉湖,高钙大骨鸳鸯锅
ID37,ID64,0.0,玉湖,薯条
ID37,ID67,0.0,玉湖,蛋挞
ID37,ID34,0.0,玉湖,雷州古城
ID37,ID83,0.0,玉湖,粗薯
ID37,ID26,0.0,玉湖,海滨公园
ID37,ID51,0.0,玉湖,雅米乐园
ID37,ID75,0.0,玉湖,黄油
ID37,ID29,6.17,玉湖,露天矿
ID37,ID49,0.0,玉湖,甜品
ID37,ID80,0.0,玉湖,UNPOCO柏蔻
ID37,ID72,0.0,玉湖,脆皮热狗卷
ID37,ID66,0.0,玉湖,牛肉
ID37,ID3,0.0,玉湖,中心广场
ID37,ID40,0.0,玉湖,东南码头
ID87,ID58,0.0,菠萝皮,蔬菜
ID87,ID46,0.0,菠萝皮,热狗
ID87,ID10,0.0,菠萝皮,红树林
ID87,ID86,9.14,菠萝皮,菠萝包
ID87,ID78,0.0,菠萝皮,日式蟹肉卷
ID87,ID54,0.0,菠萝皮,榴莲千层
ID87,ID8,0.0,菠萝皮,I
ID87,ID24,0.0,菠萝皮,摩天轮
ID87,ID84,0.0,菠萝皮,油条碎
ID87,ID61,0.0,菠萝皮,米饭
ID87,ID25,0.0,菠萝皮,北洛湾
ID87,ID82,0.0,菠萝皮,无花果
ID87,ID90,0.0,菠萝皮,关东煮
ID87,ID85,0.0,菠萝皮,自助菜
ID87,ID16,0.0,菠萝皮,饮料
ID87,ID13,0.0,菠萝皮,荔枝
ID87,ID18,0.0,菠萝皮,架海灯塔
ID87,ID41,0.0,菠萝皮,望海楼
ID87,ID81,0.0,菠萝皮,无花果萨拉米披萨
ID87,ID33,0.0,菠萝皮,御水古温泉
ID87,ID12,0.0,菠萝皮,甜点
ID87,ID65,0.0,菠萝皮,拉面
ID87,ID7,8.64,菠萝皮,早茶
ID87,ID59,0.0,菠萝皮,炸鸡
ID87,ID9,0.0,菠萝皮,小东江
ID87,ID14,0.0,菠萝皮,红树林栈道
ID87,ID52,0.0,菠萝皮,榴莲蛋糕
ID87,ID11,8.9,菠萝皮,面包
ID87,ID68,0.0,菠萝皮,炒乌冬
ID87,ID42,0.0,菠萝皮,牛排
ID87,ID56,0.0,菠萝皮,叉烧饭
ID87,ID76,0.0,菠萝皮,酱汁
ID87,ID53,0.0,菠萝皮,奶油
ID87,ID89,0.0,菠萝皮,凉拌菜
ID87,ID27,0.0,菠萝皮,大角湾
ID87,ID20,0.0,菠萝皮,博物馆
ID87,ID63,0.0,菠萝皮,肉松
ID87,ID4,0.0,菠萝皮,海鲜
ID87,ID23,0.0,菠萝皮,游乐场
ID87,ID22,0.0,菠萝皮,海陵岛
ID87,ID47,0.0,菠萝皮,高州仙人洞景区
ID87,ID44,0.0,菠萝皮,湛江大桥
ID87,ID55,0.0,菠萝皮,寿司
ID87,ID6,0.0,菠萝皮,文化广场
ID87,ID36,0.0,菠萝皮,湖光岩
ID87,ID32,0.0,菠萝皮,三元塔
ID87,ID70,0.0,菠萝皮,刺身
ID87,ID43,0.0,菠萝皮,新湖公园
ID87,ID48,0.0,菠萝皮,赤坎老街
