产品1ID,产品2ID,关联度
ID15,ID16,0.0
ID15,ID39,0.0
ID15,ID62,0.0
ID15,ID42,0.0
ID15,ID6,0.0
ID15,ID74,0.0
ID15,ID9,5.37
ID15,ID17,6.25
ID15,ID11,0.0
ID15,ID31,0.0
ID15,ID70,0.0
ID15,ID33,0.0
ID15,ID85,0.0
ID15,ID23,6.25
ID15,ID49,0.0
ID15,ID3,0.0
ID15,ID24,0.0
ID15,ID79,0.0
ID15,ID19,0.0
ID15,ID48,0.0
ID15,ID37,5.77
ID15,ID87,0.0
ID15,ID46,0.0
ID15,ID10,7.51
ID15,ID86,0.0
ID15,ID54,0.0
ID15,ID61,0.0
ID15,ID25,0.0
ID15,ID82,0.0
ID15,ID90,0.0
ID15,ID13,5.46
ID15,ID18,0.0
ID15,ID41,0.0
ID15,ID81,0.0
ID15,ID65,0.0
ID15,ID7,5.83
ID15,ID14,9.2
ID15,ID52,0.0
ID15,ID68,0.0
ID15,ID76,0.0
ID15,ID53,0.0
ID15,ID89,0.0
ID15,ID27,0.0
ID15,ID20,4.8
ID15,ID63,0.0
ID15,ID4,0.0
ID15,ID22,0.0
ID15,ID47,0.0
ID15,ID44,0.0
ID15,ID55,0.0
ID15,ID43,0.0
ID15,ID1,4.76
ID15,ID21,0.0
ID15,ID2,4.17
ID15,ID5,4.6
ID15,ID60,0.0
ID15,ID35,5.17
ID15,ID30,0.0
ID15,ID69,0.0
ID15,ID88,0.0
ID15,ID73,0.0
ID15,ID57,0.0
ID15,ID45,7.51
ID15,ID28,6.1
ID15,ID64,0.0
ID15,ID67,0.0
ID15,ID34,0.0
ID15,ID83,0.0
ID15,ID26,6.25
ID15,ID51,0.0
ID15,ID29,5.83
ID15,ID80,0.0
ID15,ID72,0.0
ID15,ID40,0.0
ID8,ID75,0.0
ID8,ID56,0.0
ID8,ID32,0.0
ID8,ID36,5.52
ID8,ID58,5.52
ID8,ID78,0.0
ID8,ID84,0.0
ID8,ID12,0.0
ID8,ID71,0.0
ID8,ID66,0.0
ID8,ID50,0.0
ID8,ID59,0.0
ID8,ID38,0.0
ID8,ID77,0.0
ID8,ID16,0.0
ID8,ID39,6.59
ID8,ID62,0.0
ID8,ID42,0.0
ID8,ID6,0.0
ID8,ID74,6.35
ID8,ID9,5.48
ID8,ID17,5.35
ID8,ID11,0.0
ID8,ID31,0.0
ID8,ID70,0.0
ID8,ID33,5.35
ID8,ID85,0.0
ID8,ID23,0.0
ID8,ID49,0.0
ID8,ID15,0.0
ID8,ID3,0.0
ID8,ID24,5.44
ID8,ID79,0.0
ID8,ID19,0.0
ID8,ID48,0.0
ID8,ID37,0.0
ID8,ID87,0.0
ID8,ID46,0.0
ID8,ID10,0.0
ID8,ID86,0.0
ID8,ID54,0.0
ID8,ID61,0.0
ID8,ID25,0.0
ID8,ID82,0.0
ID8,ID90,0.0
ID8,ID13,5.57
ID8,ID18,0.0
ID8,ID41,0.0
ID8,ID81,0.0
ID8,ID65,0.0
ID8,ID7,0.0
ID8,ID14,0.0
ID8,ID52,0.0
ID8,ID68,0.0
ID8,ID76,6.72
ID8,ID53,0.0
ID8,ID89,0.0
ID8,ID27,0.0
ID8,ID20,5.49
ID8,ID63,0.0
ID8,ID4,3.79
ID8,ID22,0.0
ID8,ID47,0.0
ID8,ID44,0.0
ID8,ID55,0.0
ID8,ID43,0.0
ID8,ID1,3.87
ID8,ID21,0.0
ID8,ID2,4.28
ID8,ID5,3.71
ID8,ID60,0.0
ID8,ID35,0.0
ID8,ID30,0.0
ID8,ID69,0.0
ID8,ID88,0.0
ID8,ID73,0.0
ID8,ID57,0.0
ID8,ID45,0.0
ID8,ID28,5.2
ID8,ID64,0.0
ID8,ID67,0.0
ID8,ID34,0.0
ID8,ID83,0.0
ID8,ID26,0.0
ID8,ID51,0.0
ID8,ID29,3.94
ID8,ID80,0.0
ID8,ID72,0.0
ID8,ID40,0.0
ID75,ID56,0.0
ID75,ID32,0.0
ID75,ID36,0.0
ID75,ID58,0.0
ID75,ID78,0.0
ID75,ID84,0.0
ID75,ID12,0.0
ID75,ID71,0.0
ID75,ID66,0.0
ID75,ID50,0.0
ID75,ID59,5.75
ID75,ID38,0.0
ID75,ID77,0.0
ID75,ID16,0.0
ID75,ID39,0.0
ID75,ID62,0.0
ID75,ID42,0.0
ID75,ID6,0.0
ID75,ID74,0.0
ID75,ID9,0.0
ID75,ID8,0.0
ID75,ID17,0.0
ID75,ID11,6.32
ID75,ID31,0.0
ID75,ID70,0.0
ID75,ID33,0.0
ID75,ID85,0.0
ID75,ID23,0.0
ID75,ID49,0.0
ID75,ID15,0.0
ID75,ID3,0.0
ID75,ID24,0.0
ID75,ID79,0.0
ID75,ID19,0.0
ID75,ID48,0.0
ID75,ID37,0.0
ID75,ID87,10.64
ID75,ID46,0.0
ID75,ID10,0.0
ID75,ID86,6.55
ID75,ID54,0.0
ID75,ID61,0.0
ID75,ID25,0.0
ID75,ID82,0.0
ID75,ID90,0.0
ID75,ID13,0.0
ID75,ID18,0.0
ID75,ID41,0.0
ID75,ID81,0.0
ID75,ID65,0.0
ID75,ID7,6.05
ID75,ID14,0.0
ID75,ID52,0.0
ID75,ID68,0.0
ID75,ID76,0.0
ID75,ID53,0.0
ID75,ID89,0.0
ID75,ID27,0.0
ID75,ID20,0.0
ID75,ID63,0.0
ID75,ID4,0.0
ID75,ID22,0.0
ID75,ID47,0.0
ID75,ID44,0.0
ID75,ID55,0.0
ID75,ID43,0.0
ID75,ID1,0.0
ID75,ID21,0.0
ID75,ID2,0.0
ID75,ID5,0.0
ID75,ID60,7.25
ID75,ID35,0.0
ID75,ID30,0.0
ID75,ID69,0.0
ID75,ID88,0.0
ID75,ID73,8.64
ID75,ID57,0.0
ID75,ID45,0.0
ID75,ID28,0.0
ID75,ID64,0.0
ID75,ID67,0.0
ID75,ID34,0.0
ID75,ID83,0.0
ID75,ID26,0.0
ID75,ID51,0.0
ID75,ID29,0.0
ID75,ID80,0.0
ID75,ID72,0.0
ID75,ID40,0.0
ID32,ID36,0.0
ID32,ID58,0.0
ID32,ID78,0.0
ID32,ID84,0.0
ID32,ID12,0.0
ID32,ID71,0.0
ID32,ID66,0.0
ID32,ID50,0.0
ID32,ID59,0.0
ID32,ID38,0.0
ID32,ID77,0.0
ID32,ID16,0.0
ID32,ID39,0.0
ID32,ID62,0.0
ID32,ID42,0.0
ID32,ID6,0.0
ID32,ID74,0.0
ID32,ID9,0.0
ID32,ID8,0.0
ID32,ID17,0.0
ID32,ID11,0.0
ID32,ID31,10.22
ID32,ID70,0.0
ID32,ID33,0.0
ID32,ID85,0.0
ID32,ID23,0.0
ID32,ID49,0.0
ID32,ID15,0.0
ID32,ID3,0.0
ID32,ID24,0.0
ID32,ID79,0.0
ID32,ID19,0.0
ID32,ID48,0.0
ID32,ID37,0.0
ID32,ID87,0.0
ID32,ID46,0.0
ID32,ID10,0.0
ID32,ID86,0.0
ID32,ID54,0.0
ID32,ID61,0.0
ID32,ID25,0.0
ID32,ID82,0.0
ID32,ID90,0.0
ID32,ID13,0.0
ID32,ID18,0.0
ID32,ID41,0.0
ID32,ID81,0.0
ID32,ID65,0.0
ID32,ID7,0.0
ID32,ID14,0.0
ID32,ID52,0.0
ID32,ID68,0.0
ID32,ID56,0.0
ID32,ID76,0.0
ID32,ID53,0.0
ID32,ID89,0.0
ID32,ID27,0.0
ID32,ID20,0.0
ID32,ID63,0.0
ID32,ID4,5.9
ID32,ID22,0.0
ID32,ID47,0.0
ID32,ID44,0.0
ID32,ID55,0.0
ID32,ID43,0.0
ID32,ID1,0.0
ID32,ID21,0.0
ID32,ID2,0.0
ID32,ID5,0.0
ID32,ID60,0.0
ID32,ID35,0.0
ID32,ID30,0.0
ID32,ID69,0.0
ID32,ID88,0.0
ID32,ID73,0.0
ID32,ID57,0.0
ID32,ID45,0.0
ID32,ID28,0.0
ID32,ID64,0.0
ID32,ID67,0.0
ID32,ID34,0.0
ID32,ID83,0.0
ID32,ID26,0.0
ID32,ID51,0.0
ID32,ID75,0.0
ID32,ID29,0.0
ID32,ID80,0.0
ID32,ID72,0.0
ID32,ID40,0.0
ID36,ID58,0.0
ID36,ID78,0.0
ID36,ID84,0.0
ID36,ID12,0.0
ID36,ID71,0.0
ID36,ID66,2.67
ID36,ID50,0.0
ID36,ID59,0.0
ID36,ID38,0.0
ID36,ID77,0.0
ID36,ID16,0.0
ID36,ID39,4.7
ID36,ID62,0.0
ID36,ID42,0.0
ID36,ID6,0.0
ID36,ID74,0.0
ID36,ID9,0.0
ID36,ID8,5.52
ID36,ID17,0.0
ID36,ID11,0.0
ID36,ID31,6.22
ID36,ID32,0.0
ID36,ID70,0.0
ID36,ID33,5.05
ID36,ID85,0.0
ID36,ID23,0.0
ID36,ID49,0.0
ID36,ID15,0.0
ID36,ID3,0.0
ID36,ID24,0.0
ID36,ID79,0.0
ID36,ID19,0.0
ID36,ID48,0.0
ID36,ID37,0.0
ID36,ID87,0.0
ID36,ID46,0.0
ID36,ID10,4.32
ID36,ID86,0.0
ID36,ID54,0.0
ID36,ID61,0.0
ID36,ID25,0.0
ID36,ID82,0.0
ID36,ID90,0.0
ID36,ID13,0.0
ID36,ID18,0.0
ID36,ID41,0.0
ID36,ID81,0.0
ID36,ID65,0.0
ID36,ID7,4.64
ID36,ID14,0.0
ID36,ID52,0.0
ID36,ID68,0.0
ID36,ID56,0.0
ID36,ID76,0.0
ID36,ID53,0.0
ID36,ID89,0.0
ID36,ID27,0.0
ID36,ID20,5.2
ID36,ID63,0.0
ID36,ID4,3.49
ID36,ID22,3.8
ID36,ID47,0.0
ID36,ID44,0.0
ID36,ID55,0.0
ID36,ID43,0.0
ID36,ID1,3.57
ID36,ID21,0.0
ID36,ID2,0.0
ID36,ID5,2.82
ID36,ID60,0.0
ID36,ID35,3.98
ID36,ID30,0.0
ID36,ID69,0.0
ID36,ID88,0.0
ID36,ID73,0.0
ID36,ID57,0.0
ID36,ID45,0.0
ID36,ID28,0.0
ID36,ID64,0.0
ID36,ID67,0.0
ID36,ID34,0.0
ID36,ID83,0.0
ID36,ID26,5.05
ID36,ID51,0.0
ID36,ID75,0.0
ID36,ID29,3.64
ID36,ID80,0.0
ID36,ID72,0.0
ID36,ID40,0.0
ID58,ID78,0.0
ID58,ID84,0.0
ID58,ID12,0.0
ID58,ID71,0.0
ID58,ID66,3.67
ID58,ID50,0.0
ID58,ID59,0.0
ID58,ID38,0.0
ID58,ID77,8.22
ID58,ID16,0.0
ID58,ID39,4.7
ID58,ID62,0.0
ID58,ID42,1.6
ID58,ID6,0.0
ID58,ID74,0.0
ID58,ID9,4.18
ID58,ID8,5.52
ID58,ID17,5.05
ID58,ID11,0.0
ID58,ID31,0.0
ID58,ID32,0.0
ID58,ID70,0.0
ID58,ID36,0.0
ID58,ID33,5.05
ID58,ID85,0.0
ID58,ID23,0.0
ID58,ID49,0.0
ID58,ID15,0.0
ID58,ID3,0.0
ID58,ID24,0.0
ID58,ID79,0.0
ID58,ID19,5.52
ID58,ID48,0.0
ID58,ID37,4.58
ID58,ID87,0.0
ID58,ID46,6.42
ID58,ID10,4.32
ID58,ID86,0.0
ID58,ID54,0.0
ID58,ID61,0.0
ID58,ID25,0.0
ID58,ID82,0.0
ID58,ID90,0.0
ID58,ID13,0.0
ID58,ID18,0.0
ID58,ID41,0.0
ID58,ID81,0.0
ID58,ID65,6.22
ID58,ID7,0.0
ID58,ID14,0.0
ID58,ID52,0.0
ID58,ID68,8.64
ID58,ID56,0.0
ID58,ID76,6.42
ID58,ID53,0.0
ID58,ID89,0.0
ID58,ID27,0.0
ID58,ID20,3.61
ID58,ID63,5.32
ID58,ID4,3.9
ID58,ID22,0.0
ID58,ID47,0.0
ID58,ID44,0.0
ID58,ID55,4.94
ID58,ID43,0.0
ID58,ID1,2.57
ID58,ID21,0.0
ID58,ID2,3.98
ID58,ID5,2.82
ID58,ID60,0.0
ID58,ID35,3.98
ID58,ID30,0.0
ID58,ID69,6.9
ID58,ID88,0.0
ID58,ID73,0.0
ID58,ID57,0.0
ID58,ID45,0.0
ID58,ID28,0.0
ID58,ID64,4.94
ID58,ID67,0.0
ID58,ID34,0.0
ID58,ID83,0.0
ID58,ID26,0.0
ID58,ID51,0.0
ID58,ID75,0.0
ID58,ID29,0.0
ID58,ID80,0.0
ID58,ID72,0.0
ID58,ID40,0.0
ID78,ID84,0.0
ID78,ID12,0.0
ID78,ID71,0.0
ID78,ID66,0.0
ID78,ID50,0.0
ID78,ID59,0.0
ID78,ID38,0.0
ID78,ID77,0.0
ID78,ID16,0.0
ID78,ID39,0.0
ID78,ID62,0.0
ID78,ID42,0.0
ID78,ID6,0.0
ID78,ID74,0.0
ID78,ID9,0.0
ID78,ID8,0.0
ID78,ID17,0.0
ID78,ID11,0.0
ID78,ID31,0.0
ID78,ID32,0.0
ID78,ID70,0.0
ID78,ID36,0.0
ID78,ID33,0.0
ID78,ID85,0.0
ID78,ID23,0.0
ID78,ID49,0.0
ID78,ID15,0.0
ID78,ID3,0.0
ID78,ID24,0.0
ID78,ID79,0.0
ID78,ID58,0.0
ID78,ID19,0.0
ID78,ID48,0.0
ID78,ID37,0.0
ID78,ID87,0.0
ID78,ID46,0.0
ID78,ID10,0.0
ID78,ID86,0.0
ID78,ID54,0.0
ID78,ID61,0.0
ID78,ID25,0.0
ID78,ID82,0.0
ID78,ID90,0.0
ID78,ID13,0.0
ID78,ID18,0.0
ID78,ID41,0.0
ID78,ID81,0.0
ID78,ID65,0.0
ID78,ID7,0.0
ID78,ID14,0.0
ID78,ID52,0.0
ID78,ID68,0.0
ID78,ID56,0.0
ID78,ID76,0.0
ID78,ID53,0.0
ID78,ID89,0.0
ID78,ID27,0.0
ID78,ID20,0.0
ID78,ID63,0.0
ID78,ID4,0.0
ID78,ID22,0.0
ID78,ID47,0.0
ID78,ID44,0.0
ID78,ID55,0.0
ID78,ID43,0.0
ID78,ID1,0.0
ID78,ID21,0.0
ID78,ID2,0.0
ID78,ID5,0.0
ID78,ID60,0.0
ID78,ID35,0.0
ID78,ID30,0.0
ID78,ID69,0.0
ID78,ID88,0.0
ID78,ID73,0.0
ID78,ID57,0.0
ID78,ID45,0.0
ID78,ID28,0.0
ID78,ID64,0.0
ID78,ID67,0.0
ID78,ID34,0.0
ID78,ID83,0.0
ID78,ID26,0.0
ID78,ID51,0.0
ID78,ID75,0.0
ID78,ID29,0.0
ID78,ID80,0.0
ID78,ID72,0.0
ID78,ID40,0.0
ID84,ID12,0.0
ID84,ID71,0.0
ID84,ID66,0.0
ID84,ID50,0.0
ID84,ID59,0.0
ID84,ID38,0.0
ID84,ID77,0.0
ID84,ID16,0.0
ID84,ID39,0.0
ID84,ID62,0.0
ID84,ID42,0.0
ID84,ID78,0.0
ID84,ID6,0.0
ID84,ID74,0.0
ID84,ID9,0.0
ID84,ID8,0.0
ID84,ID17,0.0
ID84,ID11,0.0
ID84,ID31,0.0
ID84,ID32,0.0
ID84,ID70,0.0
ID84,ID36,0.0
ID84,ID33,0.0
ID84,ID85,0.0
ID84,ID23,0.0
ID84,ID49,0.0
ID84,ID15,0.0
ID84,ID3,0.0
ID84,ID24,0.0
ID84,ID79,0.0
ID84,ID58,0.0
ID84,ID19,0.0
ID84,ID48,0.0
ID84,ID37,0.0
ID84,ID87,0.0
ID84,ID46,10.42
ID84,ID10,0.0
ID84,ID86,0.0
ID84,ID54,0.0
ID84,ID61,7.22
ID84,ID25,0.0
ID84,ID82,0.0
ID84,ID90,0.0
ID84,ID13,0.0
ID84,ID18,0.0
ID84,ID41,0.0
ID84,ID81,0.0
ID84,ID65,0.0
ID84,ID7,0.0
ID84,ID14,0.0
ID84,ID52,0.0
ID84,ID68,0.0
ID84,ID56,0.0
ID84,ID76,0.0
ID84,ID53,0.0
ID84,ID89,0.0
ID84,ID27,0.0
ID84,ID20,0.0
ID84,ID63,9.32
ID84,ID4,0.0
ID84,ID22,0.0
ID84,ID47,0.0
ID84,ID44,0.0
ID84,ID55,0.0
ID84,ID43,0.0
ID84,ID1,0.0
ID84,ID21,0.0
ID84,ID2,0.0
ID84,ID5,0.0
ID84,ID60,0.0
ID84,ID35,0.0
ID84,ID30,0.0
ID84,ID69,0.0
ID84,ID88,0.0
ID84,ID73,0.0
ID84,ID57,0.0
ID84,ID45,0.0
ID84,ID28,0.0
ID84,ID64,0.0
ID84,ID67,0.0
ID84,ID34,0.0
ID84,ID83,0.0
ID84,ID26,0.0
ID84,ID51,0.0
ID84,ID75,0.0
ID84,ID29,0.0
ID84,ID80,0.0
ID84,ID72,12.22
ID84,ID40,0.0
ID66,ID50,4.35
ID66,ID59,0.0
ID66,ID38,0.0
ID66,ID77,0.0
ID66,ID16,1.61
ID66,ID39,0.0
ID66,ID62,0.0
ID66,ID42,1.86
ID66,ID78,0.0
ID66,ID6,0.0
ID66,ID74,0.0
ID66,ID9,1.63
ID66,ID8,0.0
ID66,ID17,0.0
ID66,ID11,0.0
ID66,ID31,3.67
ID66,ID32,0.0
ID66,ID70,0.0
ID66,ID36,2.67
ID66,ID33,0.0
ID66,ID85,4.86
ID66,ID23,3.5
ID66,ID49,3.05
ID66,ID15,0.0
ID66,ID3,0.0
ID66,ID24,0.0
ID66,ID79,0.0
ID66,ID58,3.67
ID66,ID19,0.0
ID66,ID48,4.67
ID66,ID37,0.0
ID66,ID87,0.0
ID66,ID46,0.0
ID66,ID10,1.76
ID66,ID86,0.0
ID66,ID54,0.0
ID66,ID84,0.0
ID66,ID61,1.67
ID66,ID25,0.0
ID66,ID82,0.0
ID66,ID90,0.0
ID66,ID13,1.72
ID66,ID18,0.0
ID66,ID41,0.0
ID66,ID81,0.0
ID66,ID12,0.0
ID66,ID65,4.99
ID66,ID7,2.09
ID66,ID14,0.0
ID66,ID52,0.0
ID66,ID68,5.09
ID66,ID56,0.0
ID66,ID76,0.0
ID66,ID53,0.0
ID66,ID89,0.0
ID66,ID27,2.97
ID66,ID20,0.0
ID66,ID63,2.76
ID66,ID4,1.67
ID66,ID22,1.24
ID66,ID47,0.0
ID66,ID44,0.0
ID66,ID55,3.38
ID66,ID43,0.0
ID66,ID1,1.01
ID66,ID21,0.0
ID66,ID2,2.42
ID66,ID5,0.85
ID66,ID60,0.0
ID66,ID35,1.42
ID66,ID30,0.0
ID66,ID69,5.93
ID66,ID88,0.0
ID66,ID73,0.0
ID66,ID57,0.0
ID66,ID45,0.0
ID66,ID28,0.0
ID66,ID71,4.09
ID66,ID64,2.38
ID66,ID67,0.0
ID66,ID34,0.0
ID66,ID83,0.0
ID66,ID26,2.5
ID66,ID51,0.0
ID66,ID75,0.0
ID66,ID29,2.09
ID66,ID80,0.0
ID66,ID72,0.0
ID66,ID40,0.0
ID50,ID59,0.0
ID50,ID38,0.0
ID50,ID77,0.0
ID50,ID16,4.26
ID50,ID39,0.0
ID50,ID62,0.0
ID50,ID42,3.28
ID50,ID78,0.0
ID50,ID6,0.0
ID50,ID74,0.0
ID50,ID9,0.0
ID50,ID8,0.0
ID50,ID17,0.0
ID50,ID11,0.0
ID50,ID31,0.0
ID50,ID32,0.0
ID50,ID70,0.0
ID50,ID36,0.0
ID50,ID33,0.0
ID50,ID85,0.0
ID50,ID23,0.0
ID50,ID49,5.69
ID50,ID15,0.0
ID50,ID3,0.0
ID50,ID24,0.0
ID50,ID79,0.0
ID50,ID58,0.0
ID50,ID19,0.0
ID50,ID48,0.0
ID50,ID37,0.0
ID50,ID87,0.0
ID50,ID46,8.1
ID50,ID10,0.0
ID50,ID86,0.0
ID50,ID54,0.0
ID50,ID84,0.0
ID50,ID61,0.0
ID50,ID25,0.0
ID50,ID82,0.0
ID50,ID90,9.9
ID50,ID13,0.0
ID50,ID18,0.0
ID50,ID41,0.0
ID50,ID81,0.0
ID50,ID12,0.0
ID50,ID65,0.0
ID50,ID7,0.0
ID50,ID14,0.0
ID50,ID52,0.0
ID50,ID68,0.0
ID50,ID56,0.0
ID50,ID76,0.0
ID50,ID53,0.0
ID50,ID89,8.58
ID50,ID27,0.0
ID50,ID20,0.0
ID50,ID63,0.0
ID50,ID4,0.0
ID50,ID22,0.0
ID50,ID47,0.0
ID50,ID44,0.0
ID50,ID55,4.62
ID50,ID43,0.0
ID50,ID1,5.24
ID50,ID21,0.0
ID50,ID2,0.0
ID50,ID5,4.5
ID50,ID60,0.0
ID50,ID35,0.0
ID50,ID30,0.0
ID50,ID69,0.0
ID50,ID88,0.0
ID50,ID73,0.0
ID50,ID57,0.0
ID50,ID45,0.0
ID50,ID28,0.0
ID50,ID71,0.0
ID50,ID64,0.0
ID50,ID67,5.95
ID50,ID34,0.0
ID50,ID83,0.0
ID50,ID26,0.0
ID50,ID51,0.0
ID50,ID75,0.0
ID50,ID29,0.0
ID50,ID80,0.0
ID50,ID72,0.0
ID50,ID66,4.35
ID50,ID40,0.0
ID38,ID77,0.0
ID38,ID16,0.0
ID38,ID39,0.0
ID38,ID62,0.0
ID38,ID42,0.0
ID38,ID78,0.0
ID38,ID6,0.0
ID38,ID74,0.0
ID38,ID9,0.0
ID38,ID59,0.0
ID38,ID8,0.0
ID38,ID17,7.73
ID38,ID11,0.0
ID38,ID31,0.0
ID38,ID32,0.0
ID38,ID70,0.0
ID38,ID36,0.0
ID38,ID33,0.0
ID38,ID85,0.0
ID38,ID23,0.0
ID38,ID49,0.0
ID38,ID15,8.1
ID38,ID3,0.0
ID38,ID24,0.0
ID38,ID79,0.0
ID38,ID58,0.0
ID38,ID19,0.0
ID38,ID48,0.0
ID38,ID37,0.0
ID38,ID87,0.0
ID38,ID46,0.0
ID38,ID10,6.0
ID38,ID86,0.0
ID38,ID54,0.0
ID38,ID84,0.0
ID38,ID61,4.9
ID38,ID25,0.0
ID38,ID82,0.0
ID38,ID90,0.0
ID38,ID13,0.0
ID38,ID18,0.0
ID38,ID41,0.0
ID38,ID81,0.0
ID38,ID12,0.0
ID38,ID65,0.0
ID38,ID7,0.0
ID38,ID14,0.0
ID38,ID52,0.0
ID38,ID68,0.0
ID38,ID56,0.0
ID38,ID76,0.0
ID38,ID53,0.0
ID38,ID89,0.0
ID38,ID27,0.0
ID38,ID20,0.0
ID38,ID63,0.0
ID38,ID4,3.58
ID38,ID22,0.0
ID38,ID47,0.0
ID38,ID44,0.0
ID38,ID55,0.0
ID38,ID43,0.0
ID38,ID1,5.24
ID38,ID21,0.0
ID38,ID2,5.66
ID38,ID5,5.09
ID38,ID60,0.0
ID38,ID35,5.66
ID38,ID50,0.0
ID38,ID30,0.0
ID38,ID69,0.0
ID38,ID88,0.0
ID38,ID73,0.0
ID38,ID57,0.0
ID38,ID45,7.0
ID38,ID28,0.0
ID38,ID71,0.0
ID38,ID64,0.0
ID38,ID67,0.0
ID38,ID34,0.0
ID38,ID83,0.0
ID38,ID26,0.0
ID38,ID51,0.0
ID38,ID75,0.0
ID38,ID29,0.0
ID38,ID80,0.0
ID38,ID72,0.0
ID38,ID66,0.0
ID38,ID40,0.0
ID77,ID16,0.0
ID77,ID39,0.0
ID77,ID62,0.0
ID77,ID42,0.0
ID77,ID78,0.0
ID77,ID6,0.0
ID77,ID74,0.0
ID77,ID9,0.0
ID77,ID59,0.0
ID77,ID8,0.0
ID77,ID17,0.0
ID77,ID11,0.0
ID77,ID31,0.0
ID77,ID32,0.0
ID77,ID70,9.22
ID77,ID36,0.0
ID77,ID33,0.0
ID77,ID85,0.0
ID77,ID23,0.0
ID77,ID49,0.0
ID77,ID15,0.0
ID77,ID3,0.0
ID77,ID24,0.0
ID77,ID79,0.0
ID77,ID58,8.22
ID77,ID19,0.0
ID77,ID48,0.0
ID77,ID37,0.0
ID77,ID87,0.0
ID77,ID46,0.0
ID77,ID10,0.0
ID77,ID86,0.0
ID77,ID54,0.0
ID77,ID84,0.0
ID77,ID61,0.0
ID77,ID25,0.0
ID77,ID82,0.0
ID77,ID90,0.0
ID77,ID13,0.0
ID77,ID18,0.0
ID77,ID41,0.0
ID77,ID81,0.0
ID77,ID12,0.0
ID77,ID65,8.22
ID77,ID7,0.0
ID77,ID14,0.0
ID77,ID52,0.0
ID77,ID68,10.64
ID77,ID56,0.0
ID77,ID76,0.0
ID77,ID53,0.0
ID77,ID89,0.0
ID77,ID27,0.0
ID77,ID20,0.0
ID77,ID63,0.0
ID77,ID4,4.9
ID77,ID22,0.0
ID77,ID47,0.0
ID77,ID44,0.0
ID77,ID55,5.94
ID77,ID43,0.0
ID77,ID1,0.0
ID77,ID38,0.0
ID77,ID21,0.0
ID77,ID2,0.0
ID77,ID5,0.0
ID77,ID60,0.0
ID77,ID35,0.0
ID77,ID50,0.0
ID77,ID30,0.0
ID77,ID69,0.0
ID77,ID88,0.0
ID77,ID73,0.0
ID77,ID57,0.0
ID77,ID45,0.0
ID77,ID28,0.0
ID77,ID71,0.0
ID77,ID64,0.0
ID77,ID67,0.0
ID77,ID34,0.0
ID77,ID83,0.0
ID77,ID26,0.0
ID77,ID51,0.0
ID77,ID75,0.0
ID77,ID29,0.0
ID77,ID80,0.0
ID77,ID72,0.0
ID77,ID66,0.0
ID77,ID40,0.0
ID16,ID39,0.0
ID16,ID62,0.0
ID16,ID42,2.54
ID16,ID78,0.0
ID16,ID6,0.0
ID16,ID74,0.0
ID16,ID9,0.0
ID16,ID59,0.0
ID16,ID8,0.0
ID16,ID77,0.0
ID16,ID17,2.41
ID16,ID11,0.0
ID16,ID31,0.0
ID16,ID32,0.0
ID16,ID70,0.0
ID16,ID36,0.0
ID16,ID33,0.0
ID16,ID85,3.77
ID16,ID23,0.0
ID16,ID49,3.37
ID16,ID15,0.0
ID16,ID3,0.0
ID16,ID24,0.0
ID16,ID79,0.0
ID16,ID58,0.0
ID16,ID19,0.0
ID16,ID48,4.58
ID16,ID37,0.0
ID16,ID87,0.0
ID16,ID46,0.0
ID16,ID10,1.67
ID16,ID86,0.0
ID16,ID54,0.84
ID16,ID84,0.0
ID16,ID61,0.58
ID16,ID25,0.0
ID16,ID82,0.0
ID16,ID90,5.58
ID16,ID13,0.0
ID16,ID18,0.0
ID16,ID41,0.0
ID16,ID81,0.0
ID16,ID12,3.12
ID16,ID65,2.58
ID16,ID7,0.0
ID16,ID14,0.0
ID16,ID52,0.0
ID16,ID68,0.0
ID16,ID56,0.0
ID16,ID76,0.0
ID16,ID53,0.0
ID16,ID89,5.84
ID16,ID27,2.88
ID16,ID20,0.97
ID16,ID63,0.0
ID16,ID4,1.58
ID16,ID22,2.15
ID16,ID47,0.0
ID16,ID44,0.0
ID16,ID55,2.62
ID16,ID43,0.0
ID16,ID1,1.51
ID16,ID38,0.0
ID16,ID21,0.0
ID16,ID2,1.33
ID16,ID5,0.18
ID16,ID60,0.0
ID16,ID35,1.33
ID16,ID50,4.26
ID16,ID30,0.0
ID16,ID69,0.0
ID16,ID88,0.0
ID16,ID73,0.0
ID16,ID57,0.0
ID16,ID45,0.0
ID16,ID28,2.26
ID16,ID71,0.0
ID16,ID64,3.3
ID16,ID67,1.63
ID16,ID34,0.0
ID16,ID83,0.0
ID16,ID26,0.0
ID16,ID51,0.0
ID16,ID75,0.0
ID16,ID29,1.0
ID16,ID80,0.0
ID16,ID72,0.0
ID16,ID66,1.61
ID16,ID40,0.0
ID39,ID62,0.0
ID39,ID42,1.08
ID39,ID78,0.0
ID39,ID6,0.0
ID39,ID74,0.0
ID39,ID9,0.0
ID39,ID59,0.0
ID39,ID8,6.59
ID39,ID77,0.0
ID39,ID17,4.53
ID39,ID16,0.0
ID39,ID11,0.0
ID39,ID31,0.0
ID39,ID32,0.0
ID39,ID70,5.7
ID39,ID36,4.7
ID39,ID33,6.85
ID39,ID85,0.0
ID39,ID23,0.0
ID39,ID49,3.49
ID39,ID15,0.0
ID39,ID3,0.0
ID39,ID24,5.61
